ticker;name;country;industry;sector;dividend_rate;dividend_yield;EV/revenue;EV/ebitda;negative_EV/revenue;negative_EV/ebitda;ebitda;ebitda_mean;ebitda_std;negative_ebitda;ebit;ebit_mean;ebit_std;negative_ebit;net_income;net_income_mean;net_income_std;negative_net_income;operating_income;operating_income_mean;operating_income_std;negative_operating_income;gross_profit;gross_profit_mean;gross_profit_std;total_revenue;total_revenue_mean;total_revenue_std;gross_margin;gross_margin_mean;gross_margin_std;ebitda_margin;ebitda_margin_mean;ebitda_margin_std;ebit_margin;ebit_margin_mean;ebit_margin_std;net_margin;net_margin_mean;net_margin_std;roa;roa_mean;roa_std;roe;roe_mean;roe_std;assets_net_worth;assets_net_worth_mean;assets_net_worth_std;participation_of_third_party_capital;participation_of_third_party_capital_mean;participation_of_third_party_capital_std;debit_composition;debit_composition_mean;debit_composition_std;net_debt;net_debt_ebitda;net_debt_ebitda_mean;net_debt_ebitda_std;general_liquidity;general_liquidity_mean;general_liquidity_std;current_liquidity;current_liquidity_mean;current_liquidity_std;dry_liquidity;dry_liquidity_mean;dry_liquidity_std
['O'];['Realty Income Corporation'];United States;REIT - Retail;Real Estate;3.22;5.64;14.661;16.262;0.0;0.0;4327690000.0;0.3403;0.1909;0.0;1932046000.0;0.2703;0.1023;0.0;860772000.0;0.4696;0.6711;0.0;2320928000.0;0.3461;0.0238;0.0;4893467000.0;0.3696;0.1682;5271142000.0;0.3731;0.1681;0.9284;-0.0026;0.0071;0.821;-0.0257;0.032;0.3665;-0.0665;0.0969;0.1633;0.0302;0.3363;0.0125;0.2664;0.5956;0.0205;0.2776;0.5967;1.6359;0.0103;0.0023;0.6233;0.0315;0.0043;0.0431;-0.0169;0.5412;26312178000.0;6.08;-0.0959;0.1242;2.6246;-0.0206;0.0018;3.5563;1.5474;2.3247;;;
['REG'];['Regency Centers Corporation'];United States;REIT - Retail;Real Estate;2.82;3.95;11.914;19.059;0.0;0.0;993577000.0;0.0741;0.1092;0.0;598863000.0;0.069;0.1739;0.0;400388000.0;0.0631;0.2385;0.0;513806000.0;0.0444;0.0434;0.0;1020852000.0;0.0676;0.0236;1453904000.0;0.0765;0.0205;0.7021;-0.0083;0.01;0.6834;-0.0013;0.1091;0.4119;-0.0053;0.1707;0.2754;-0.0097;0.2345;0.0323;0.0297;0.2783;0.0543;0.0361;0.2831;1.6805;0.0039;0.02;;;;;;;4961886000.0;4.994;0.0001;0.1512;;;;;;;;;
['RSG'];['Republic Services, Inc.'];United States;Waste Management;Industrials;2.32;0.96;5.474;17.578;0.0;0.0;4755000000.0;0.1465;0.0288;0.0;2971000000.0;0.1637;0.0465;0.0;2043000000.0;0.1655;0.0112;0.0;3224000000.0;0.155;0.0181;0.0;6682000000.0;0.1363;0.0224;16032000000.0;0.125;0.0525;0.4168;0.0112;0.0273;0.2966;0.0205;0.0365;0.1853;0.0357;0.0451;0.1274;0.0387;0.0566;0.0631;0.0706;0.0634;0.1051;0.0726;0.0349;1.6663;0.0036;0.0264;0.6538;0.0137;0.067;0.0678;14.2704;19.6116;12883000000.0;2.7094;-0.0422;0.0648;2.5487;-0.0073;0.0394;2.7912;-0.4628;0.437;2.6775;-0.4627;0.4372
['RMD'];['ResMed Inc.'];United States;Medical Instruments & Supplies;Healthcare;2.12;0.9;6.88;19.595;0.0;0.0;1526715000.0;0.1147;0.0348;0.0;1310506000.0;0.129;0.0384;0.0;1020951000.0;0.3105;0.2349;0.0;1384121000.0;0.1498;0.0421;0.0;2655303000.0;0.1305;0.0258;4685297000.0;0.1363;0.0313;0.5667;-0.0049;0.0148;0.3259;-0.0186;0.0296;0.2797;-0.0064;0.0268;0.2179;0.1563;0.2211;0.1486;0.1702;0.27;0.1702;0.1526;0.2793;1.1457;-0.0124;0.081;0.1179;0.0129;0.4464;0.014;0.0892;0.6678;635574000.0;0.4163;0.1538;0.5813;9.7176;0.2327;0.6005;238.1534;0.2359;0.1995;155.0979;0.1874;0.071
['ROL'];['Rollins, Inc.'];United States;Personal Services;Consumer Cyclical;0.66;1.19;7.965;35.291;0.0;0.0;771127000.0;0.1078;0.0616;0.0;657907000.0;0.1105;0.0711;0.0;466379000.0;0.0953;0.0619;0.0;657224000.0;0.1372;0.0396;0.0;1785511000.0;0.123;0.0238;3388708000.0;0.1182;0.0159;0.5269;0.0042;0.0108;0.2276;-0.0098;0.0441;0.1941;-0.0076;0.0518;0.1376;-0.0211;0.0434;0.1654;-0.0212;0.0099;0.2324;0.024;0.1137;1.4048;0.0474;0.1276;;;;;;;722898000.0;0.9375;0.3975;0.7722;;;;;;;;;
['ROP'];['Roper Technologies, Inc.'];United States;Software - Application;Technology;3.3;0.59;9.623;24.108;0.0;0.0;3039200000.0;0.1746;0.056;0.0;2226400000.0;0.2086;0.0604;0.0;1549300000.0;0.789;1.559;0.0;1996800000.0;0.1435;0.0015;0.0;4878300000.0;0.1272;0.0193;7039200000.0;0.1336;0.0163;0.693;-0.0057;0.0029;0.4318;0.0358;0.0387;0.3163;0.0658;0.043;0.2201;0.5986;1.4097;0.0494;0.5876;1.3592;0.0655;0.4592;1.1744;1.3241;-0.0401;0.0579;0.3221;-0.1179;0.186;0.1368;0.1753;0.4122;7481000000.0;2.4615;-0.1389;0.155;4.1105;0.1251;0.1763;1.479;-0.172;0.2419;1.3631;-0.1893;0.2298
['ROST'];['Ross Stores, Inc.'];United States;Apparel Retail;Consumer Cyclical;1.62;1.16;2.223;15.487;0.0;0.0;3267329000.0;0.0733;0.1201;0.0;2820541000.0;0.0751;0.1427;0.0;2090730000.0;0.0776;0.1501;0.0;2585586000.0;0.0443;0.1361;0.0;5868713000.0;0.0462;0.107;21129219000.0;0.0384;0.0415;0.2778;0.0051;0.0635;0.1546;0.0307;0.0768;0.1335;0.0315;0.0987;0.0989;0.0334;0.1059;0.1403;0.0419;0.1124;0.2267;0.0216;0.0841;1.6161;-0.0166;0.028;;;;;;;951685000.0;0.2913;0.1406;0.4921;;;;;;;;;
['SPGI'];['S&P Global Inc.'];United States;Financial Data & Stock Exchanges;Financial Services;3.84;0.8;11.461;23.373;0.0;0.0;6778000000.0;0.1737;0.2255;0.0;5605000000.0;0.1228;0.2469;0.0;3852000000.0;0.1165;0.2705;0.0;5478000000.0;0.1371;0.297;0.0;9817000000.0;0.1713;0.0366;14208000000.0;0.2007;0.1041;0.6909;-0.0197;0.0571;0.4771;-0.0251;0.1616;0.3945;-0.062;0.2161;0.2711;-0.0632;0.2517;0.064;-0.1458;0.4972;0.0798;-0.1552;0.5133;1.2471;-0.047;0.0767;;;;;;;10267000000.0;1.5148;-1.7602;2.4622;;;;;;;;;
['CRM'];['Salesforce, Inc.'];United States;Software - Application;Technology;1.66;0.63;6.661;22.652;0.0;0.0;11143000000.0;0.4503;0.2638;0.0;7666000000.0;1.6324;0.96;0.0;6197000000.0;6.1756;9.0036;0.0;7666000000.0;1.6324;0.96;0.0;29252000000.0;0.1458;0.0284;37895000000.0;0.1275;0.0409;0.7719;0.0167;0.0134;0.294;0.2853;0.2301;0.2023;1.3141;0.8053;0.1635;5.4944;8.1411;0.0602;6.1022;8.9343;0.0677;5.8429;8.5842;1.1245;-0.0137;0.0061;;;;;;;2544000000.0;0.2283;-0.5174;0.1082;;;;;;;;;
['SBAC'];['SBA Communications Corporation'];United States;REIT - Specialty;Real Estate;4.44;1.99;14.779;22.067;0.0;0.0;1469622000.0;0.0376;0.1403;0.0;1200105000.0;0.2337;0.1453;0.0;749536000.0;0.5077;0.3489;0.0;1569634000.0;0.2362;0.1241;0.0;2097907000.0;0.0607;0.0471;2679634000.0;0.0528;0.0643;0.7829;0.0086;0.0248;0.5484;-0.0186;0.0782;0.4479;0.1701;0.0968;0.2797;0.4234;0.271;0.0656;0.421;0.2813;-0.1727;0.5463;0.345;-2.6314;0.0829;0.038;-3.1326;0.0636;0.0278;0.0874;9.0327;12.3362;15566353000.0;10.5921;0.018;0.1744;0.84;0.0179;0.0116;1.6657;0.0117;0.9021;;;
['SLB'];['Schlumberger Limited'];United States;Oil & Gas Equipment & Services;Energy;1.14;3.26;1.611;7.081;0.0;0.0;8069000000.0;0.2119;0.1347;0.0;6184000000.0;0.3062;0.2396;0.0;4461000000.0;0.3707;0.3308;0.0;6326000000.0;0.3254;0.1423;0.0;7460000000.0;0.2731;0.1119;36289000000.0;0.1666;0.0538;0.2056;0.0893;0.0471;0.2224;0.036;0.0714;0.1704;0.1135;0.1579;0.1229;0.1661;0.2334;0.0912;0.3001;0.3271;0.121;0.2336;0.27;1.3276;-0.0435;0.0319;0.3276;-0.1376;0.093;0.087;0.2386;0.606;8530000000.0;1.0571;-0.2597;0.1102;4.0529;0.1179;0.0808;17.6689;0.1655;0.4322;13.5062;0.1839;0.4532
['SRE'];['Sempra'];United States;Utilities - Diversified;Utilities;2.58;3.46;6.957;17.314;0.0;0.0;5596000000.0;0.2177;0.2198;0.0;3159000000.0;0.3788;0.4079;0.0;2862000000.0;0.3304;0.2926;0.0;2962000000.0;0.0495;0.2885;0.0;6092000000.0;0.0581;0.1524;13185000000.0;0.0232;0.1665;0.462;0.0466;0.1241;0.4244;0.1861;0.0246;0.2396;0.3141;0.2126;0.2171;0.289;0.113;0.0298;0.2094;0.2695;0.0475;0.2296;0.2806;1.5944;0.0164;0.0251;0.5944;0.0481;0.0713;0.1197;-0.0435;0.18;34283000000.0;6.1263;-0.0412;0.1925;2.6823;-0.0273;0.0437;1.2319;0.024;0.2013;1.1016;0.0189;0.2041
['NOW'];['ServiceNow, Inc.'];United States;Software - Application;Technology;;;16.572;90.079;0.0;0.0;2325000000.0;0.5208;0.387;0.0;1761000000.0;0.9982;0.6562;0.0;1425000000.0;1.5208;1.9983;0.0;1364000000.0;0.7726;0.3126;0.0;8697000000.0;0.2417;0.0061;10984000000.0;0.2305;0.0058;0.7918;0.0091;0.0052;0.2117;0.235;0.309;0.1603;0.6216;0.5246;0.1297;1.0406;1.6085;0.0699;0.9764;1.4998;0.0787;0.8939;1.427;1.1258;-0.0363;0.0101;;;;;;;-26000000.0;-0.0112;-0.4482;0.6469;;;;;;;;;
['SHW'];['The Sherwin-Williams Company'];United States;Specialty Chemicals;Basic Materials;3.16;0.94;4.134;21.705;0.0;0.0;4491500000.0;0.1254;0.0361;0.0;3867500000.0;0.1446;0.0383;0.0;2681400000.0;0.1295;0.0407;0.0;3761900000.0;0.1237;0.0649;0.0;11195100000.0;0.0953;0.0462;23098500000.0;0.0511;0.0449;0.4847;0.0434;0.0514;0.1944;0.0721;0.0462;0.1674;0.0903;0.0451;0.1161;0.0774;0.0724;0.1135;0.0819;0.071;0.2288;0.0409;0.0394;2.0166;-0.0358;0.0322;0.8438;-0.0675;0.0656;0.1731;0.214;0.3067;11702900000.0;2.6056;-0.0983;0.0727;2.3899;0.0367;0.0398;3.1554;-0.1046;0.249;1.8186;-0.1385;0.1857
['SPG'];['Simon Property Group, Inc.'];United States;REIT - Retail;Real Estate;8.4;5.38;12.584;16.966;0.0;0.0;5017941000.0;0.0128;0.0493;0.0;3658080000.0;0.0145;0.0587;0.0;2370896000.0;0.0189;0.0493;0.0;3092796000.0;0.0863;0.0127;0.0;4920384000.0;0.0589;0.0183;5963798000.0;0.0525;0.0144;0.825;0.0061;0.0038;0.8414;-0.0382;0.0339;0.6134;-0.0366;0.0429;0.3975;-0.0325;0.0344;0.0732;0.0333;0.0516;0.3111;0.0324;0.0236;4.2522;0.0006;0.0276;;;;;;;23384433000.0;4.6602;-0.0353;0.0568;;;;;;;;;
['SNA'];['Snap-on Incorporated'];United States;Tools & Accessories;Industrials;8.56;2.75;3.183;11.131;0.0;0.0;1520700000.0;0.0694;0.0285;0.0;1422700000.0;0.0771;0.0316;0.0;1043900000.0;0.0842;0.0366;0.0;1068800000.0;0.0793;0.0364;0.0;2377900000.0;0.0409;0.027;4707400000.0;0.0349;0.0281;0.5051;0.006;0.0199;0.323;0.0333;0.0054;0.3022;0.0407;0.0045;0.2218;0.0475;0.0072;0.1322;0.0295;0.0372;0.1581;0.0207;0.0383;1.1958;-0.0087;0.0041;0.1816;-0.0588;0.023;0.0114;-0.0759;0.0459;-67700000.0;-0.0445;-0.5836;0.5035;6.5851;0.0537;0.0216;291.1971;0.1851;0.0526;222.3358;0.2034;0.1111
['SO'];['The Southern Company'];United States;Utilities - Regulated Electric;Utilities;2.96;3.25;6.307;13.02;0.0;0.0;13238000000.0;0.1653;0.0459;0.0;7972000000.0;0.2255;0.1387;0.0;4401000000.0;0.2332;0.1662;0.0;7068000000.0;0.2498;0.1518;0.0;13342000000.0;0.0928;0.0423;26724000000.0;0.0625;0.1651;0.4993;0.0577;0.1876;0.4954;0.1191;0.1501;0.2983;0.1624;0.0696;0.1647;0.1696;0.1055;0.0303;0.1791;0.1468;0.0558;0.1951;0.1455;1.84;0.0132;0.0132;0.8216;0.0334;0.0307;0.0934;0.2139;0.4666;65207000000.0;4.9257;-0.0828;0.0382;2.2396;-0.0191;0.0161;1.7659;-0.0472;0.3555;1.2095;-0.0847;0.2962
['STE'];['STERIS plc'];United States;Medical Devices;Healthcare;2.28;1.01;4.523;17.177;0.0;0.0;1412405000.0;0.2289;0.1263;0.0;847161000.0;0.2091;0.3846;0.0;378239000.0;0.5288;1.4197;0.0;862163000.0;0.2073;0.3294;0.0;2218160000.0;0.1913;0.1516;5138701000.0;0.1887;0.1229;0.4317;-0.0001;0.0229;0.2749;0.0423;0.1402;0.1649;0.0551;0.4195;0.0736;0.3262;1.2675;0.0342;0.424;1.4365;0.0492;0.44;1.4499;1.4405;0.0149;0.0048;;;;;;;3176147000.0;2.2488;0.0645;0.2666;;;;;;;;;
['SYK'];['Stryker Corporation'];United States;Medical Devices;Healthcare;3.36;0.93;6.523;24.541;0.0;0.0;5716000000.0;0.159;0.036;0.0;4666000000.0;0.2027;0.0433;0.0;2993000000.0;0.1568;0.1629;0.0;4666000000.0;0.2027;0.0433;0.0;14440000000.0;0.0964;0.0302;22595000000.0;0.0973;0.0138;0.6391;-0.0009;0.015;0.253;0.0561;0.0208;0.2065;0.0958;0.028;0.1325;0.0541;0.1459;0.0697;0.0764;0.1497;0.1019;0.0515;0.1359;1.4629;-0.0218;0.0142;0.4629;-0.0625;0.0396;0.1036;50.5248;71.1661;9945000000.0;1.7399;-0.1155;0.1274;3.1603;0.0447;0.0299;10.5373;-0.1795;0.7228;7.149;-0.1163;0.8052
['SMCI'];['Super Micro Computer, Inc.'];United States;Computer Hardware;Technology;;;1.046;13.646;0.0;0.0;1274476000.0;1.0796;0.3784;0.0;1233491000.0;1.225;0.4986;0.0;1152666000.0;1.1982;0.3072;0.0;1210774000.0;1.1886;0.4583;0.0;2061410000.0;0.569;0.0512;14989251000.0;0.6452;0.3266;0.1375;-0.0141;0.168;0.085;0.3439;0.4207;0.0823;0.4451;0.4973;0.0769;0.4135;0.3967;0.1173;0.4714;0.5687;0.1506;0.5335;0.5398;1.2841;0.0766;0.1367;0.2841;1.876;1.8896;0.1851;-0.2472;0.3467;504379000.0;0.3958;-2.1593;0.773;4.5195;-0.017;0.9727;22.1997;0.4638;1.1511;11.4303;0.6561;1.4446
['SNPS'];['Synopsys, Inc.'];United States;Software - Infrastructure;Technology;;;10.659;44.783;0.0;0.0;1844084000.0;0.223;0.0671;0.0;1549019000.0;0.2447;0.086;0.0;2263380000.0;0.4631;0.2675;0.0;1355711000.0;0.2252;0.2073;0.0;4882147000.0;0.1348;0.0169;6127436000.0;0.1341;0.0256;0.7968;0.0008;0.0101;0.301;0.0804;0.0847;0.2528;0.0998;0.1022;0.3694;0.2884;0.222;0.1731;0.2667;0.1357;0.1827;0.2557;0.129;1.0552;-0.0085;0.0041;;;;;;;-3212075000.0;-1.7418;0.7284;1.3085;;;;;;;;;
['SYY'];['Sysco Corporation'];United States;Food Distribution;Consumer Defensive;2.04;2.81;0.601;10.838;0.0;0.0;4169000000.0;0.2228;0.128;0.0;3172000000.0;0.3109;0.2189;0.0;1955000000.0;0.6665;0.6598;0.0;3202000000.0;0.3234;0.2325;0.0;14608000000.0;0.1654;0.1126;78844000000.0;0.161;0.1292;0.1853;0.0054;0.0152;0.0529;0.0542;0.0278;0.0402;0.1218;0.0607;0.0248;0.394;0.3892;0.0785;0.5945;0.6555;0.1633;0.5326;0.5644;2.0813;-0.0212;0.0603;1.0008;-0.0402;0.1144;0.0391;1.5803;2.7453;12249000000.0;2.9381;-0.0786;0.0867;2.0795;0.0263;0.0553;23.5458;2.4327;4.1766;13.5714;2.4039;4.2044
['TMUS'];['T-Mobile US, Inc.'];United States;Telecom Services;Communication Services;3.52;1.34;4.933;12.865;0.0;0.0;31042000000.0;0.1213;0.1938;0.0;18123000000.0;0.4796;0.5244;0.0;11339000000.0;0.8104;1.0119;0.0;18010000000.0;0.3992;0.2553;0.0;51747000000.0;0.0606;0.0489;81400000000.0;0.0056;0.0218;0.6357;0.0552;0.054;0.3814;0.1158;0.1978;0.2226;0.4768;0.5423;0.1393;0.812;1.0394;0.0545;0.819;1.0353;0.1211;0.872;1.1069;2.2219;0.017;0.0179;0.8408;0.0369;0.0671;0.0575;-0.084;0.0843;108995000000.0;3.5112;-0.0563;0.1894;2.6426;-0.0159;0.0516;4.0645;0.0357;0.1061;3.7096;0.0497;0.1091
['TRGP'];['Targa Resources Corp.'];United States;Oil & Gas Midstream;Energy;4.0;2.26;3.331;13.215;0.0;0.0;4128200000.0;0.3895;0.363;0.0;2705200000.0;0.6109;0.6751;0.0;1312000000.0;5.2971;7.4204;0.0;2695400000.0;0.286;0.202;0.0;4255500000.0;0.2264;0.1339;16381500000.0;0.0074;0.1911;0.2598;0.2789;0.3615;0.252;0.3879;0.2608;0.1651;0.5676;0.4354;0.0801;4.3395;5.8414;0.0577;3.9839;5.6687;0.1549;5.6896;8.007;2.6844;0.1592;0.1621;1.6385;0.3354;0.3685;0.0238;0.4224;1.1879;14107700000.0;3.4174;-0.0344;0.0609;1.6383;-0.1018;0.1095;6.9585;0.1229;0.6539;5.9455;0.1317;0.6821
['TEL'];['TE Connectivity plc'];Ireland;Electronic Components;Technology;2.84;1.98;2.86;11.952;0.0;0.0;3693000000.0;0.057;0.1296;0.0;2867000000.0;0.07;0.1659;0.0;3193000000.0;0.1774;0.3686;0.0;2983000000.0;0.0382;0.0912;0.0;5456000000.0;0.0388;0.053;15845000000.0;0.0213;0.0493;0.3443;0.0181;0.0523;0.2331;0.0351;0.1222;0.1809;0.0471;0.1568;0.2015;0.1583;0.3848;0.1397;0.15;0.3417;0.1724;0.1464;0.3367;1.2338;-0.0027;0.0129;0.2269;-0.0127;0.0643;0.2072;0.2642;0.4176;3012000000.0;0.8156;-0.0458;0.0115;5.4375;0.0134;0.0506;8.7612;-0.079;0.387;5.8714;-0.0533;0.4417
['TDY'];['Teledyne Technologies Incorporated'];United States;Scientific & Technical Instruments;Technology;;;4.199;17.428;0.0;0.0;1305700000.0;0.1057;0.1631;0.0;995800000.0;0.1989;0.2832;0.0;819200000.0;0.273;0.3613;0.0;1041600000.0;0.2095;0.2473;0.0;2434800000.0;0.1035;0.1163;5670000000.0;0.0738;0.0779;0.4294;0.0252;0.0327;0.2303;0.0244;0.0742;0.1756;0.1036;0.175;0.1445;0.1682;0.2428;0.0577;0.2779;0.3591;0.0709;0.2319;0.3734;1.2293;-0.0415;0.0202;;;;;;;1999200000.0;1.5311;-0.2487;0.052;;;;;;;;;
['TSLA'];['Tesla, Inc.'];United States;Auto Manufacturers;Consumer Cyclical;;;8.491;64.762;0.0;0.0;14708000000.0;0.2222;0.4376;0.0;9340000000.0;0.2407;0.593;0.0;7130000000.0;0.3151;0.741;0.0;7760000000.0;0.215;0.6533;0.0;17450000000.0;0.1225;0.2956;97690000000.0;0.237;0.2087;0.1786;-0.0986;0.134;0.1506;-0.0324;0.2074;0.0956;-0.0347;0.3111;0.073;-0.0067;0.4225;0.0584;0.0182;0.5367;0.0657;-0.0165;0.4743;1.1256;-0.0106;0.048;0.0726;0.1922;0.665;0.2974;0.3313;0.7857;-2516000000.0;-0.1711;-0.3986;0.1699;15.4958;0.5691;1.3392;24.9082;0.0774;0.4099;19.7793;0.0512;0.3069
['TPL'];['Texas Pacific Land Corporation'];United States;Oil & Gas E&P;Energy;6.4;0.48;42.977;53.266;0.0;0.0;564300000.0;0.1731;0.2709;0.0;539138000.0;0.1751;0.2844;0.0;453960000.0;0.2271;0.3134;0.0;539138000.0;0.1751;0.2844;0.0;634537000.0;0.1709;0.2465;705823000.0;0.1813;0.2225;0.899;-0.0126;0.0212;0.7995;-0.015;0.0496;0.7638;-0.0152;0.0553;0.6432;0.0263;0.0664;0.3637;0.0554;0.3066;0.3639;0.0552;0.3072;1.0004;-0.0005;0.0006;;;;;;;-369382000.0;-0.6546;-0.0415;0.501;;;;;;;;;
['TXT'];['Textron Inc.'];United States;Aerospace & Defense;Industrials;0.08;0.12;1.087;9.899;0.0;0.0;1422000000.0;0.0066;0.0706;0.0;1040000000.0;0.0121;0.0886;0.0;824000000.0;0.0395;0.1081;0.0;855000000.0;0.0088;0.1556;0.0;2502000000.0;0.0753;0.1643;13702000000.0;0.0347;0.0255;0.1826;0.0375;0.1469;0.1038;-0.0279;0.053;0.0759;-0.0229;0.0705;0.0601;0.0034;0.0891;0.0489;0.0169;0.0928;0.0622;0.0061;0.0928;1.2708;-0.0105;0.0181;0.2708;-0.0434;0.0792;0.0995;15.1431;21.1829;2147000000.0;1.5098;0.1091;0.2202;4.6929;0.0396;0.0636;21.7115;-0.4004;0.4104;10.3081;-0.4404;0.382
['TJX'];['The TJX Companies, Inc.'];United States;Apparel Retail;Consumer Cyclical;1.7;1.34;2.639;20.086;0.0;0.0;7663000000.0;0.1282;0.0888;0.0;6559000000.0;0.1369;0.1031;0.0;4864000000.0;0.1439;0.0959;0.0;6302000000.0;0.1007;0.0703;0.0;17248000000.0;0.0789;0.076;56360000000.0;0.0512;0.0248;0.306;0.0251;0.0482;0.136;0.0719;0.0584;0.1164;0.08;0.0716;0.0863;0.0867;0.0651;0.1532;0.1022;0.085;0.2564;0.0784;0.0713;1.6736;-0.0207;0.0283;;;;;;;7443000000.0;0.9713;-0.048;0.1432;;;;;;;;;
['TSCO'];['Tractor Supply Company'];United States;Specialty Retail;Consumer Cyclical;0.92;1.88;2.112;16.481;0.0;0.0;1914694000.0;0.0677;0.0441;0.0;1467532000.0;0.0403;0.0437;0.0;1101240000.0;0.0345;0.0416;0.0;1467532000.0;0.0403;0.0437;0.0;5396557000.0;0.0648;0.0334;14883231000.0;0.0543;0.0434;0.3626;0.0103;0.0127;0.1286;0.0126;0.0112;0.0986;-0.0131;0.0146;0.074;-0.0186;0.0089;0.1123;-0.0432;0.0296;0.2514;-0.0093;0.0374;2.2382;0.036;0.0456;;;;;;;5172957000.0;2.7017;0.1199;0.047;;;;;;;;;
['TT'];['Trane Technologies plc'];Ireland;Building Products & Equipment;Industrials;3.76;1.1;4.071;21.228;0.0;0.0;3859600000.0;0.1846;0.0292;0.0;3480200000.0;0.1984;0.0314;0.0;2567900000.0;0.2183;0.0489;0.0;3500100000.0;0.2004;0.0064;0.0;7080500000.0;0.1665;0.0411;19838200000.0;0.1196;0.0107;0.3569;0.0421;0.0427;0.1946;0.0581;0.0247;0.1754;0.0703;0.0262;0.1294;0.0878;0.0357;0.1275;0.1762;0.0716;0.167;0.1605;0.0827;1.3102;-0.0138;0.011;0.3102;-0.053;0.0412;0.0948;0.4441;1.0986;3180200000.0;0.824;-0.088;0.184;4.2234;0.0429;0.0338;16.2269;0.2104;0.6537;11.8671;0.24;0.7121
['TDG'];['TransDigm Group Incorporated'];United States;Aerospace & Defense;Industrials;;;12.177;24.09;0.0;0.0;3813000000.0;0.2349;0.0332;0.0;3501000000.0;0.2549;0.0386;0.0;1714000000.0;0.3643;0.097;0.0;3580000000.0;0.2849;0.0458;0.0;4672000000.0;0.2297;0.01;7940000000.0;0.1834;0.0368;0.5884;0.0401;0.0355;0.4802;0.044;0.0286;0.4409;0.0612;0.0384;0.2159;0.1522;0.0603;0.067;0.2495;0.1547;2.4949;-4.8727;6.1254;37.2431;-3.8188;4.5286;36.2154;-3.5206;4.1176;0.0235;-0.073;0.1759;18638000000.0;4.888;-0.1295;0.082;1.0284;0.0232;0.0648;17.1729;0.1537;0.0601;13.9606;0.1445;0.0482
['TYL'];['Tyler Technologies, Inc.'];United States;Software - Application;Technology;;;10.343;52.661;0.0;0.0;466467000.0;0.1275;0.0818;0.0;314098000.0;0.2093;0.1595;0.0;263026000.0;0.2042;0.2695;0.0;299526000.0;0.192;0.1432;0.0;935761000.0;0.0966;0.0074;2137803000.0;0.1041;0.0442;0.4377;-0.0053;0.0371;0.2182;0.0205;0.0511;0.1469;0.0952;0.1404;0.123;0.0933;0.2524;0.0508;0.1572;0.1936;0.0579;0.0823;0.2166;1.1406;-0.069;0.028;;;;;;;-106353000.0;-0.228;-0.6276;0.3839;;;;;;;;;
['UDR'];['UDR, Inc.'];United States;REIT - Residential;Real Estate;1.72;4.14;12.252;20.767;0.0;0.0;1000277000.0;0.0499;0.2924;0.0;304804000.0;0.2559;0.9361;0.0;89585000.0;0.9643;2.2311;0.0;282881000.0;0.3131;0.3118;0.0;417007000.0;0.2333;0.1625;1671842000.0;0.0918;0.0621;0.2494;0.1248;0.0832;0.5983;-0.0373;0.2734;0.1823;0.1572;0.8789;0.0536;0.8179;2.087;0.0082;0.9091;2.1548;0.0183;0.9577;2.221;2.2293;0.0231;0.028;1.192;0.0456;0.0533;0.0514;0.0699;0.2499;6007914000.0;6.0063;0.0447;0.2549;1.8702;-0.0203;0.0235;0.9466;0.7063;0.5543;;;
['ULTA'];['Ulta Beauty, Inc.'];United States;Specialty Retail;Consumer Cyclical;;;1.656;10.213;0.0;0.0;1845703000.0;0.059;0.1031;0.0;1578661000.0;0.0735;0.1378;0.0;1201118000.0;0.0766;0.1373;0.0;1578661000.0;0.0735;0.1378;0.0;4387253000.0;0.0951;0.0818;11295654000.0;0.0962;0.0714;0.3884;-0.0016;0.0121;0.1634;-0.0355;0.0364;0.1398;-0.0241;0.0647;0.1063;-0.0217;0.0625;0.2001;-0.0065;0.0959;0.2945;-0.0415;0.0797;1.4716;-0.034;0.0128;;;;;;;1220033000.0;0.661;-0.079;0.1774;;;;;;;;;
['UNP'];['Union Pacific Corporation'];United States;Railroads;Industrials;5.36;2.49;6.668;13.273;0.0;0.0;12461000000.0;0.0185;0.0526;0.0;10063000000.0;0.0168;0.0651;0.0;6747000000.0;0.014;0.0727;0.0;9713000000.0;0.0158;0.0708;0.0;11039000000.0;0.0179;0.0558;24250000000.0;0.0386;0.0737;0.4552;-0.018;0.0453;0.5139;-0.0173;0.0456;0.415;-0.0197;0.0465;0.2782;-0.0226;0.0526;0.0996;-0.0073;0.0736;0.1914;-0.0135;0.1158;1.9209;-0.0085;0.0644;0.8848;-0.0076;0.1311;0.0457;-0.1319;0.1447;31447000000.0;2.5236;-0.005;0.0633;2.1709;0.0073;0.0624;2.8218;0.2141;0.192;2.2821;0.2063;0.1908
['URI'];['United Rentals, Inc.'];United States;Rental & Leasing Services;Industrials;7.16;1.11;3.564;12.274;0.0;0.0;6982000000.0;0.1837;0.0966;0.0;4079000000.0;0.2252;0.1537;0.0;2575000000.0;0.2442;0.1976;0.0;4068000000.0;0.2215;0.1488;0.0;6150000000.0;0.1727;0.0977;15345000000.0;0.1667;0.0692;0.4008;0.0051;0.0571;0.455;0.0138;0.0413;0.2658;0.0489;0.1032;0.1678;0.0649;0.1448;0.0914;0.1092;0.1268;0.1925;0.1114;0.0938;2.1058;0.0059;0.041;1.0024;0.0075;0.0836;0.0879;2.2669;4.03;14332000000.0;2.0527;-0.049;0.1136;2.1008;0.0018;0.0415;2.7581;1.8733;3.0492;2.5883;1.855;3.0144
